time_sec,cpu_percent,memory_rss_mb,gpu_mem_used_mb,gpu_util_percent
16.599999999999973,0.0,0.0,2694.875,0
16.799999999999972,0.0,0.0,2694.875,0
16.99999999999997,0.0,0.0,2694.875,0
17.19999999999997,0.0,0.0,2694.875,0
17.39999999999997,0.0,0.0,2694.875,0
17.59999999999997,0.0,0.0,2694.875,0
17.79999999999997,0.0,0.0,2694.875,0
17.999999999999968,0.0,0.0,2694.875,0
18.199999999999967,0.0,0.0,2694.875,0
18.399999999999967,0.0,0.0,2694.875,0
18.599999999999966,0.0,0.0,2694.875,0
18.799999999999965,0.0,0.0,2694.875,0
18.999999999999964,0.0,0.0,2694.875,0
19.199999999999964,0.0,0.0,2694.875,0
19.399999999999963,0.0,0.0,2694.875,0
19.599999999999962,0.0,0.0,2694.875,0
19.79999999999996,0.0,0.0,2694.875,0
19.99999999999996,0.0,0.0,2694.875,0
20.19999999999996,0.0,0.0,2694.875,0
20.39999999999996,0.0,0.0,2694.875,0
20.59999999999996,0.0,0.0,2694.875,0
20.799999999999958,0.0,0.0,2694.875,0
20.999999999999957,0.0,0.0,2694.875,0
21.199999999999957,0.0,0.0,2694.875,0
21.399999999999956,0.0,0.0,2694.875,0
21.599999999999955,0.0,0.0,2694.875,0
21.799999999999955,0.0,0.0,2694.875,0
21.999999999999954,0.0,0.0,2694.875,0
22.199999999999953,0.0,0.0,2694.875,0
22.399999999999952,0.0,0.0,2694.875,0
22.59999999999995,0.0,0.0,2694.875,0
22.79999999999995,0.0,0.0,2694.875,0
22.99999999999995,0.0,0.0,2694.875,0
23.19999999999995,0.0,0.0,2694.875,0
23.39999999999995,0.0,0.0,2694.875,0
23.599999999999948,0.0,0.0,2694.875,0
23.799999999999947,0.0,0.0,2694.875,0
23.999999999999947,0.0,0.0,2694.875,0
24.199999999999946,0.0,0.0,2694.875,0
24.399999999999945,0.0,0.0,2694.875,0
24.599999999999945,0.0,0.0,2694.875,0
24.799999999999944,0.0,0.0,2694.875,0
24.999999999999943,0.0,0.0,2694.875,0
25.199999999999942,0.0,0.0,2694.875,0
25.39999999999994,0.0,0.0,2694.875,0
25.59999999999994,0.0,0.0,2694.875,0
25.79999999999994,0.0,0.0,2694.875,0
25.99999999999994,0.0,0.0,2694.875,0
26.19999999999994,0.0,0.0,2694.875,0
26.399999999999938,0.0,0.0,2694.875,0
26.599999999999937,0.0,0.0,2694.875,0
26.799999999999937,0.0,0.0,2694.875,0
26.999999999999936,0.0,0.0,2694.875,0
27.199999999999935,0.0,0.0,2694.875,0
27.399999999999935,0.0,0.0,2694.875,0
27.599999999999934,0.0,0.0,2694.875,0
27.799999999999933,0.0,0.0,2694.875,0
27.999999999999932,0.0,0.0,2694.875,0
28.199999999999932,0.0,0.0,2694.875,0
28.39999999999993,0.0,0.0,2694.875,0
28.59999999999993,0.0,0.0,2694.875,0
28.79999999999993,0.0,0.0,2694.875,0
28.99999999999993,0.0,0.0,2694.875,0
29.19999999999993,0.0,0.0,2694.875,0
29.399999999999928,0.0,0.0,2694.875,0
29.599999999999927,0.0,0.0,2694.875,0
29.799999999999926,0.0,0.0,2694.875,0
29.999999999999925,0.0,0.0,2694.875,0
30.199999999999925,0.0,0.0,2694.875,0
30.399999999999924,0.0,0.0,2694.875,0
30.599999999999923,0.0,0.0,2694.875,0
30.799999999999923,0.0,0.0,2694.875,0
30.999999999999922,0.0,0.0,2694.875,0
31.19999999999992,0.0,0.0,2694.875,0
31.39999999999992,0.0,0.0,2694.875,0
31.59999999999992,0.0,0.0,2694.875,0
31.79999999999992,0.0,0.0,2694.875,0
31.99999999999992,0.0,0.0,2694.875,0
32.19999999999992,0.0,0.0,2694.875,0
32.39999999999992,0.0,0.0,2694.875,0
32.59999999999992,0.0,0.0,2694.875,0
32.799999999999926,0.0,0.0,2694.875,0
32.99999999999993,0.0,0.0,2694.875,0
33.19999999999993,0.0,0.0,2694.875,0
33.399999999999935,0.0,0.0,2694.875,0
33.59999999999994,0.0,0.0,2694.875,0
33.79999999999994,0.0,0.0,2694.875,0
33.99999999999994,0.0,0.0,2694.875,0
34.199999999999946,0.0,0.0,2694.875,0
34.39999999999995,0.0,0.0,2694.875,0
34.59999999999995,0.0,0.0,2694.875,0
34.799999999999955,0.0,0.0,2694.875,0
34.99999999999996,0.0,0.0,2694.875,0
35.19999999999996,0.0,0.0,2694.875,0
35.39999999999996,0.0,0.0,2694.875,0
35.599999999999966,0.0,0.0,2694.875,0
35.79999999999997,0.0,0.0,2694.875,0
35.99999999999997,0.0,0.0,2694.875,0
36.199999999999974,0.0,0.0,2694.875,0
36.39999999999998,0.0,0.0,2694.875,0
36.59999999999998,0.0,0.0,2694.875,0
36.79999999999998,0.0,0.0,2694.875,0
36.999999999999986,0.0,0.0,2694.875,0
37.19999999999999,0.0,0.0,2694.875,0
37.39999999999999,0.0,0.0,2694.875,0
37.599999999999994,0.0,0.0,2694.875,0
37.8,0.0,0.0,2694.875,0
38.0,0.0,0.0,2694.875,0
38.2,0.0,0.0,2694.875,0
38.400000000000006,0.0,0.0,2694.875,0
38.60000000000001,0.0,0.0,2694.875,0
38.80000000000001,0.0,0.0,2694.875,0
39.000000000000014,0.0,0.0,2694.875,0
39.20000000000002,0.0,0.0,2694.875,0
39.40000000000002,0.0,0.0,2694.875,0
39.60000000000002,0.0,0.0,2694.875,0
39.800000000000026,0.0,0.0,2694.875,0
40.00000000000003,0.0,0.0,2694.875,0
40.20000000000003,0.0,0.0,2694.875,0
40.400000000000034,0.0,0.0,2694.875,0
40.60000000000004,0.0,0.0,2694.875,0
40.80000000000004,0.0,0.0,2694.875,0
41.00000000000004,0.0,0.0,2694.875,0
41.200000000000045,0.0,0.0,2694.875,0
41.40000000000005,0.0,0.0,2694.875,0
41.60000000000005,0.0,0.0,2694.875,0
41.800000000000054,0.0,0.0,2694.875,0
42.00000000000006,0.0,0.0,2694.875,0
42.20000000000006,0.0,0.0,2694.875,0
42.40000000000006,0.0,0.0,2694.875,0
42.600000000000065,0.0,0.0,2694.875,0
42.80000000000007,0.0,0.0,2694.875,0
43.00000000000007,0.0,0.0,2694.875,0
43.200000000000074,0.0,0.0,2694.875,0
43.40000000000008,0.0,0.0,2694.875,0
43.60000000000008,0.0,0.0,2694.875,0
43.80000000000008,0.0,0.0,2694.875,0
44.000000000000085,0.0,0.0,2694.875,0
44.20000000000009,0.0,0.0,2694.875,0
44.40000000000009,0.0,0.0,2694.875,0
44.600000000000094,0.0,0.0,2694.875,0
44.8000000000001,0.0,0.0,2694.875,0
45.0000000000001,0.0,0.0,2694.875,0
45.2000000000001,0.0,0.0,2694.875,0
45.400000000000105,0.0,0.0,2694.875,0
45.60000000000011,0.0,0.0,2694.875,0
45.80000000000011,0.0,0.0,2694.875,0
46.000000000000114,0.0,0.0,2694.875,0
46.20000000000012,0.0,0.0,2694.875,0
46.40000000000012,0.0,0.0,2694.875,0
46.60000000000012,0.0,0.0,2694.875,0
46.800000000000125,0.0,0.0,2694.875,0
47.00000000000013,0.0,0.0,2694.875,0
47.20000000000013,0.0,0.0,2694.875,0
47.400000000000134,0.0,0.0,2694.875,0
47.600000000000136,0.0,0.0,2694.875,0
47.80000000000014,0.0,0.0,2694.875,0
48.00000000000014,0.0,0.0,2694.875,0
48.200000000000145,0.0,0.0,2694.875,0
48.40000000000015,0.0,0.0,2694.875,0
48.60000000000015,0.0,0.0,2694.875,0
48.80000000000015,0.0,0.0,2694.875,0
49.000000000000156,0.0,0.0,2694.875,0
49.20000000000016,0.0,0.0,2694.875,0
49.40000000000016,0.0,0.0,2694.875,0
49.600000000000165,0.0,0.0,2694.875,0
49.80000000000017,0.0,0.0,2694.875,0
50.00000000000017,0.0,0.0,2694.875,0
50.20000000000017,0.0,0.0,2694.875,0
50.400000000000176,0.0,0.0,2694.875,0
50.60000000000018,0.0,0.0,2694.875,0
50.80000000000018,0.0,0.0,2694.875,0
51.000000000000185,0.0,0.0,2694.875,0
51.20000000000019,0.0,0.0,2694.875,0
51.40000000000019,0.0,0.0,2694.875,0
51.60000000000019,0.0,0.0,2694.875,0
51.800000000000196,0.0,0.0,2694.875,0
52.0000000000002,0.0,0.0,2694.875,0
52.2000000000002,0.0,0.0,2694.875,0
52.400000000000205,0.0,0.0,2694.875,0
52.60000000000021,0.0,0.0,2694.875,0
52.80000000000021,0.0,0.0,2694.875,0
53.00000000000021,0.0,0.0,2694.875,0
53.200000000000216,0.0,0.0,2694.875,0
53.40000000000022,0.0,0.0,2694.875,0
53.60000000000022,0.0,0.0,2694.875,0
53.800000000000225,0.0,0.0,2694.875,0
54.00000000000023,0.0,0.0,2694.875,0
54.20000000000023,0.0,0.0,2694.875,0
54.40000000000023,0.0,0.0,2694.875,0
54.600000000000236,0.0,0.0,2694.875,0
54.80000000000024,0.0,0.0,2694.875,0
55.00000000000024,0.0,0.0,2694.875,0
55.200000000000244,0.0,0.0,2694.875,0
55.40000000000025,0.0,0.0,2694.875,0
55.60000000000025,0.0,0.0,2694.875,0
55.80000000000025,0.0,0.0,2694.875,0
56.000000000000256,0.0,0.0,2694.875,0
56.20000000000026,0.0,0.0,2694.875,0
56.40000000000026,0.0,0.0,2694.875,0
56.600000000000264,0.0,0.0,2694.875,0
56.80000000000027,0.0,0.0,2694.875,0
57.00000000000027,0.0,0.0,2694.875,0
57.20000000000027,0.0,0.0,2694.875,0
57.400000000000276,0.0,0.0,2694.875,0
57.60000000000028,0.0,0.0,2694.875,0
57.80000000000028,0.0,0.0,2694.875,0
58.000000000000284,0.0,0.0,2694.875,0
58.20000000000029,0.0,0.0,2694.875,0
58.40000000000029,0.0,0.0,2694.875,0
58.60000000000029,0.0,0.0,2694.875,0
58.800000000000296,0.0,0.0,2694.875,0
59.0000000000003,0.0,0.0,2694.875,0
59.2000000000003,0.0,0.0,2694.875,0
59.400000000000304,0.0,0.0,2694.875,0
59.60000000000031,0.0,0.0,2694.875,0
59.80000000000031,0.0,0.0,2694.875,0
60.00000000000031,0.0,0.0,2694.875,0
60.200000000000315,0.0,0.0,2694.875,0
60.40000000000032,0.0,0.0,2694.875,0
60.60000000000032,0.0,0.0,2694.875,0
60.800000000000324,0.0,0.0,2694.875,0
61.00000000000033,0.0,0.0,2694.875,0
61.20000000000033,0.0,0.0,2694.875,0
61.40000000000033,0.0,0.0,2694.875,0
61.600000000000335,0.0,0.0,2694.875,0
61.80000000000034,0.0,0.0,2694.875,0
62.00000000000034,0.0,0.0,2694.875,0
62.200000000000344,0.0,0.0,2694.875,0
62.40000000000035,0.0,0.0,2694.875,0
62.60000000000035,0.0,0.0,2694.875,0
62.80000000000035,0.0,0.0,2694.875,0
63.000000000000355,0.0,0.0,2694.875,0
63.20000000000036,0.0,0.0,2694.875,0
63.40000000000036,0.0,0.0,2694.875,0
63.600000000000364,0.0,0.0,2694.875,0
63.80000000000037,0.0,0.0,2694.875,0
64.00000000000037,0.0,0.0,2694.875,0
64.20000000000037,0.0,0.0,2694.875,0
64.40000000000038,0.0,0.0,2694.875,0
64.60000000000038,0.0,0.0,2694.875,0
64.80000000000038,0.0,0.0,2694.875,0
65.00000000000038,0.0,0.0,2694.875,0
65.20000000000039,0.0,0.0,2694.875,0
65.40000000000039,0.0,0.0,2694.875,0
65.60000000000039,0.0,0.0,2694.875,0
65.8000000000004,0.0,0.0,2694.875,0
66.0000000000004,0.0,0.0,2694.875,0
66.2000000000004,0.0,0.0,2694.875,0
66.4000000000004,0.0,0.0,2694.875,0
66.6000000000004,0.0,0.0,2694.875,0
66.80000000000041,0.0,0.0,2694.875,0
67.00000000000041,0.0,0.0,2694.875,0
67.20000000000041,0.0,0.0,2694.875,0
67.40000000000042,0.0,0.0,2694.875,0
67.60000000000042,0.0,0.0,2694.875,0
67.80000000000042,0.0,0.0,2694.875,0
68.00000000000043,0.0,0.0,2694.875,0
68.20000000000043,0.0,0.0,2694.875,0
68.40000000000043,0.0,0.0,2694.875,0
68.60000000000043,0.0,0.0,2694.875,0
68.80000000000044,0.0,0.0,2694.875,0
69.00000000000044,0.0,0.0,2694.875,0
69.20000000000044,0.0,0.0,2694.875,0
69.40000000000045,0.0,0.0,2694.875,0
69.60000000000045,0.0,0.0,2694.875,0
69.80000000000045,0.0,0.0,2694.875,0
70.00000000000045,0.0,0.0,2694.875,0
70.20000000000046,0.0,0.0,2694.875,0
70.40000000000046,0.0,0.0,2694.875,0
70.60000000000046,0.0,0.0,2694.875,0
70.80000000000047,0.0,0.0,2694.875,0
71.00000000000047,0.0,0.0,2694.875,0
71.20000000000047,0.0,0.0,2694.875,0
71.40000000000047,0.0,0.0,2694.875,0
71.60000000000048,0.0,0.0,2694.875,0
71.80000000000048,0.0,0.0,2694.875,0
72.00000000000048,0.0,0.0,2694.875,0
72.20000000000049,0.0,0.0,2694.875,0
72.40000000000049,0.0,0.0,2694.875,0
72.60000000000049,0.0,0.0,2694.875,0
72.8000000000005,0.0,0.0,2694.875,0
73.0000000000005,0.0,0.0,2694.875,0
73.2000000000005,0.0,0.0,2694.875,0
73.4000000000005,0.0,0.0,2694.875,0
73.6000000000005,0.0,0.0,2694.875,0
73.80000000000051,0.0,0.0,2694.875,0
74.00000000000051,0.0,0.0,2694.875,0
74.20000000000051,0.0,0.0,2694.875,0
74.40000000000052,0.0,0.0,2694.875,0
74.60000000000052,0.0,0.0,2694.875,0
74.80000000000052,0.0,0.0,2694.875,0
75.00000000000053,0.0,0.0,2694.875,0
75.20000000000053,0.0,0.0,2694.875,0
75.40000000000053,0.0,0.0,2694.875,0
75.60000000000053,0.0,0.0,2694.875,0
75.80000000000054,0.0,0.0,2694.875,0
76.00000000000054,0.0,0.0,2694.875,0
76.20000000000054,0.0,0.0,2694.875,0
76.40000000000055,0.0,0.0,2694.875,0
76.60000000000055,0.0,0.0,2694.875,0
76.80000000000055,0.0,0.0,2694.875,0
77.00000000000055,0.0,0.0,2694.875,0
77.20000000000056,0.0,0.0,2694.875,0
77.40000000000056,0.0,0.0,2694.875,0
77.60000000000056,0.0,0.0,2694.875,0
77.80000000000057,0.0,0.0,2694.875,0
78.00000000000057,0.0,0.0,2694.875,0
78.20000000000057,0.0,0.0,2694.875,0
78.40000000000057,0.0,0.0,2694.875,0
78.60000000000058,0.0,0.0,2694.875,0
78.80000000000058,0.0,0.0,2694.875,0
79.00000000000058,0.0,0.0,2694.875,0
79.20000000000059,0.0,0.0,2694.875,0
79.40000000000059,0.0,0.0,2694.875,0
79.60000000000059,0.0,0.0,2694.875,0
79.8000000000006,0.0,0.0,2694.875,0
80.0000000000006,0.0,0.0,2694.875,0
80.2000000000006,0.0,0.0,2694.875,0
80.4000000000006,0.0,0.0,2694.875,0
80.6000000000006,0.0,0.0,2694.875,0
80.80000000000061,0.0,0.0,2694.875,0
81.00000000000061,0.0,0.0,2694.875,0
81.20000000000061,0.0,0.0,2694.875,0
81.40000000000062,0.0,0.0,2694.875,0
81.60000000000062,0.0,0.0,2694.875,0
81.80000000000062,0.0,0.0,2694.875,0
82.00000000000063,0.0,0.0,2694.875,0
82.20000000000063,0.0,0.0,2694.875,0
82.40000000000063,0.0,0.0,2694.875,0
82.60000000000063,0.0,0.0,2694.875,0
82.80000000000064,0.0,0.0,2694.875,0
83.00000000000064,0.0,0.0,2694.875,0
83.20000000000064,0.0,0.0,2694.875,0
83.40000000000065,0.0,0.0,2694.875,0
83.60000000000065,0.0,0.0,2694.875,0
83.80000000000065,0.0,0.0,2694.875,0
84.00000000000065,0.0,0.0,2694.875,0
84.20000000000066,0.0,0.0,2694.875,0
84.40000000000066,0.0,0.0,2694.875,0
84.60000000000066,0.0,0.0,2694.875,0
84.80000000000067,0.0,0.0,2694.875,0
85.00000000000067,0.0,0.0,2694.875,0
85.20000000000067,0.0,0.0,2694.875,0
85.40000000000067,0.0,0.0,2694.875,0
85.60000000000068,0.0,0.0,2694.875,0
85.80000000000068,0.0,0.0,2694.875,0
86.00000000000068,0.0,0.0,2694.875,0
86.20000000000068,0.0,0.0,2694.875,0
86.40000000000069,0.0,0.0,2694.875,0
86.60000000000069,0.0,0.0,2694.875,0
86.8000000000007,0.0,0.0,2694.875,0
87.0000000000007,0.0,0.0,2694.875,0
87.2000000000007,0.0,0.0,2694.875,0
87.4000000000007,0.0,0.0,2694.875,0
87.6000000000007,0.0,0.0,2694.875,0
87.80000000000071,0.0,0.0,2694.875,0
88.00000000000071,0.0,0.0,2694.875,0
88.20000000000071,0.0,0.0,2694.875,0
88.40000000000072,0.0,0.0,2694.875,0
88.60000000000072,0.0,0.0,2694.875,0
88.80000000000072,0.0,0.0,2694.875,0
89.00000000000072,0.0,0.0,2694.875,0
89.20000000000073,0.0,0.0,2694.875,0
89.40000000000073,0.0,0.0,2694.875,0
89.60000000000073,0.0,0.0,2694.875,0
89.80000000000074,0.0,0.0,2694.875,0
90.00000000000074,0.0,0.0,2694.875,0
90.20000000000074,0.0,0.0,2694.875,0
90.40000000000074,0.0,0.0,2694.875,0
90.60000000000075,0.0,0.0,2694.875,0
90.80000000000075,0.0,0.0,2694.875,0
91.00000000000075,0.0,0.0,2694.875,0
91.20000000000076,0.0,0.0,2694.875,0
91.40000000000076,0.0,0.0,2694.875,0
91.60000000000076,0.0,0.0,2694.875,0
91.80000000000076,0.0,0.0,2694.875,0
92.00000000000077,0.0,0.0,2694.875,0
92.20000000000077,0.0,0.0,2694.875,0
92.40000000000077,0.0,0.0,2694.875,0
92.60000000000078,0.0,0.0,2694.875,0
92.80000000000078,0.0,0.0,2694.875,0
93.00000000000078,0.0,0.0,2694.875,0
93.20000000000078,0.0,0.0,2694.875,0
93.40000000000079,0.0,0.0,2694.875,0
93.60000000000079,0.0,0.0,2694.875,0
93.8000000000008,0.0,0.0,2694.875,0
94.0000000000008,0.0,0.0,2694.875,0
94.2000000000008,0.0,0.0,2694.875,0
94.4000000000008,0.0,0.0,2694.875,0
94.6000000000008,0.0,0.0,2694.875,0
94.80000000000081,0.0,0.0,2694.875,0
95.00000000000081,0.0,0.0,2694.875,0
95.20000000000081,0.0,0.0,2694.875,0
95.40000000000082,0.0,0.0,2694.875,0
95.60000000000082,0.0,0.0,2694.875,0
95.80000000000082,0.0,0.0,2694.875,0
96.00000000000082,0.0,0.0,2694.875,0
96.20000000000083,0.0,0.0,2694.875,0
96.40000000000083,0.0,0.0,2694.875,0
96.60000000000083,0.0,0.0,2694.875,0
96.80000000000084,0.0,0.0,2694.875,0
97.00000000000084,0.0,0.0,2694.875,0
97.20000000000084,0.0,0.0,2694.875,0
97.40000000000084,0.0,0.0,2694.875,0
97.60000000000085,0.0,0.0,2694.875,0
97.80000000000085,0.0,0.0,2694.875,0
98.00000000000085,0.0,0.0,2694.875,0
98.20000000000086,0.0,0.0,2694.875,0
98.40000000000086,0.0,0.0,2694.875,0
98.60000000000086,0.0,0.0,2694.875,0
98.80000000000086,0.0,0.0,2694.875,0
99.00000000000087,0.0,0.0,2694.875,0
99.20000000000087,0.0,0.0,2694.875,0
99.40000000000087,0.0,0.0,2694.875,0
99.60000000000088,0.0,0.0,2694.875,0
99.80000000000088,0.0,0.0,2694.875,0
100.00000000000088,0.0,0.0,2694.875,0
100.20000000000088,0.0,0.0,2694.875,0
100.40000000000089,0.0,0.0,2694.875,0
100.60000000000089,0.0,0.0,2694.875,0
100.80000000000089,0.0,0.0,2694.875,0
101.0000000000009,0.0,0.0,2694.875,0
101.2000000000009,0.0,0.0,2694.875,0
101.4000000000009,0.0,0.0,2694.875,0
101.6000000000009,0.0,0.0,2694.875,0
101.8000000000009,0.0,0.0,2694.875,0
102.00000000000091,0.0,0.0,2694.875,0
102.20000000000091,0.0,0.0,2694.875,0
102.40000000000092,0.0,0.0,2694.875,0
102.60000000000092,0.0,0.0,2694.875,0
102.80000000000092,0.0,0.0,2694.875,0
103.00000000000092,0.0,0.0,2694.875,0
103.20000000000093,0.0,0.0,2694.875,0
103.40000000000093,0.0,0.0,2694.875,0
103.60000000000093,0.0,0.0,2694.875,0
103.80000000000094,0.0,0.0,2694.875,0
104.00000000000094,0.0,0.0,2694.875,0
104.20000000000094,0.0,0.0,2694.875,0
104.40000000000094,0.0,0.0,2694.875,0
104.60000000000095,0.0,0.0,2694.875,0
104.80000000000095,0.0,0.0,2694.875,0
105.00000000000095,0.0,0.0,2694.875,0
105.20000000000095,0.0,0.0,2694.875,0
105.40000000000096,0.0,0.0,2694.875,0
105.60000000000096,0.0,0.0,2694.875,0
105.80000000000096,0.0,0.0,2694.875,0
106.00000000000097,0.0,0.0,2694.875,0
106.20000000000097,0.0,0.0,2694.875,0
106.40000000000097,0.0,0.0,2694.875,0
106.60000000000097,0.0,0.0,2694.875,0
106.80000000000098,0.0,0.0,2694.875,0
107.00000000000098,0.0,0.0,2694.875,0
107.20000000000098,0.0,0.0,2694.875,0
107.40000000000099,0.0,0.0,2694.875,0
107.60000000000099,0.0,0.0,2694.875,0
107.80000000000099,0.0,0.0,2694.875,0
108.000000000001,0.0,0.0,2694.875,0
108.200000000001,0.0,0.0,2694.875,0
108.400000000001,0.0,0.0,2694.875,0
108.600000000001,0.0,0.0,2694.875,0
108.800000000001,0.0,0.0,2694.875,0
109.00000000000101,0.0,0.0,2694.875,0
109.20000000000101,0.0,0.0,2694.875,0
109.40000000000101,0.0,0.0,2694.875,0
109.60000000000102,0.0,0.0,2694.875,0
109.80000000000102,0.0,0.0,2694.875,0
110.00000000000102,0.0,0.0,2694.875,0
110.20000000000103,0.0,0.0,2694.875,0
110.40000000000103,0.0,0.0,2694.875,0
110.60000000000103,0.0,0.0,2694.875,0
110.80000000000103,0.0,0.0,2694.875,0
111.00000000000104,0.0,0.0,2694.875,0
111.20000000000104,0.0,0.0,2694.875,0
111.40000000000104,0.0,0.0,2694.875,0
111.60000000000105,0.0,0.0,2694.875,0
111.80000000000105,0.0,0.0,2694.875,0
112.00000000000105,0.0,0.0,2694.875,0
112.20000000000105,0.0,0.0,2694.875,0
112.40000000000106,0.0,0.0,2694.875,0
112.60000000000106,0.0,0.0,2694.875,0
112.80000000000106,0.0,0.0,2694.875,0
113.00000000000107,0.0,0.0,2694.875,0
113.20000000000107,0.0,0.0,2694.875,0
113.40000000000107,0.0,0.0,2694.875,0
113.60000000000107,0.0,0.0,2694.875,0
113.80000000000108,0.0,0.0,2694.875,0
114.00000000000108,0.0,0.0,2694.875,0
114.20000000000108,0.0,0.0,2694.875,0
114.40000000000109,0.0,0.0,2694.875,0
114.60000000000109,0.0,0.0,2694.875,0
114.80000000000109,0.0,0.0,2694.875,0
115.0000000000011,0.0,0.0,2694.875,0
115.2000000000011,0.0,0.0,2694.875,0
115.4000000000011,0.0,0.0,2694.875,0
115.6000000000011,0.0,0.0,2694.875,0
115.8000000000011,0.0,0.0,2694.875,0
116.00000000000111,0.0,0.0,2694.875,0
116.20000000000111,0.0,0.0,2694.875,0
116.40000000000111,0.0,0.0,2694.875,0
116.60000000000112,0.0,0.0,2694.875,0
116.80000000000112,0.0,0.0,2694.875,0
117.00000000000112,0.0,0.0,2694.875,0
117.20000000000113,0.0,0.0,2694.875,0
117.40000000000113,0.0,0.0,2694.875,0
117.60000000000113,0.0,0.0,2694.875,0
117.80000000000113,0.0,0.0,2694.875,0
118.00000000000114,0.0,0.0,2694.875,0
118.20000000000114,0.0,0.0,2694.875,0
118.40000000000114,0.0,0.0,2694.875,0
118.60000000000115,0.0,0.0,2694.875,0
118.80000000000115,0.0,0.0,2694.875,0
119.00000000000115,0.0,0.0,2694.875,0
119.20000000000115,0.0,0.0,2694.875,0
119.40000000000116,0.0,0.0,2694.875,0
119.60000000000116,0.0,0.0,2694.875,0
119.80000000000116,0.0,0.0,2694.875,0
120.00000000000117,0.0,0.0,2694.875,0
120.20000000000117,0.0,0.0,2694.875,0
